objid,ra,dec,u,g,r,i,z,class,redshift,pre_uv_mag,pre_uv_wave,pre_uv_source,pre_green_mag,pre_green_wave,pre_green_source,log_L_bolometric,intrinsic_color_index,rest_color_span_nm
1237674651000045887,174.572391144203,0.613372438663652,17.56532,16.54864,16.18334,15.9986,15.97855,GALAXY,0.003148311,-13.090503862357613,353.88585726283503,u,-14.107183862357612,467.528076214844,g,7.612373544943044,1.0166799999999991,113.64221895200899
1237674650463109260,174.391779256878,0.127313582408604,18.78074,17.68406,17.14743,16.74865,16.68303,GALAXY,0.1252968,-20.123905314178188,315.47232694521125,u,-21.22058531417819,416.7789333445185,g,10.530345325671275,1.0966800000000028,101.30660639930727
1237674650463305952,174.841885048617,0.0136707736078921,23.2622,20.61412,18.98241,16.96163,15.93183,STAR,6.349696e-05,1.0896874584573126,354.9774600104208,u,-1.5583925415426876,468.9702218165841,g,3.140829816617075,2.64808,113.99276180616329
1237648721228267719,174.439586248109,-0.0441681684302033,18.94918,17.28183,16.30274,15.82282,15.42786,GALAXY,0.09808942,-19.370729365876443,323.2887900877872,u,-21.03807936587644,427.10547197513296,g,10.557209346350575,1.6673499999999954,103.81668188734574
1237674651000045570,174.457301824932,0.459828547453991,17.69983,17.4543,17.3608,17.31303,17.17906,QSO,0.8027629,-26.6004395226983,342.2524392974806,r,-26.7821795226983,495.35077519068096,z,12.55593420907932,0.18174000000000134,153.09833589320039
1237648721765269624,174.596564821292,0.228999118400711,20.16241,20.1815,20.26555,20.02387,20.07667,QSO,1.951364,-26.883745317895,302.57196333627434,z,-26.883745317895,302.57196333627434,z,12.659366127158002,0.0,0.0
1237674650463174724,174.568671781219,0.0018723295287945,19.25325,17.85879,17.06387,16.62302,16.32712,GALAXY,0.1059405,-19.2493289007082,320.99376051424105,u,-20.6437889007082,424.0734469892368,g,10.36294756028328,1.3944599999999987,103.07968647499575
1237648721228464321,174.7693484173,-0.042438940389735,20.79197,18.75861,17.71268,17.30512,16.92976,GALAXY,0.1188891,-17.98628540955106,317.2789868093272,u,-20.019645409551057,419.1657600382379,g,10.123450963820424,2.0333599999999983,101.88677322891073
1237648721228267549,174.363390817934,-0.117591464855049,17.46028,16.32909,16.28942,16.31697,16.39064,STAR,0.0005243625,-9.297626464332035,354.81394887073526,u,-10.428816464332035,468.75420287429534,g,6.012250585732815,1.1311900000000001,113.94025400356009
1237648722302206097,174.857556075178,0.787115135766948,20.41125,19.50207,19.40681,19.43715,19.53041,STAR,0.00058894,-6.598993747722663,354.79104935939023,u,-7.508173747722662,468.7239497170536,g,4.873082299089065,0.9091799999999992,113.93290035766336
1237648722302075029,174.525937707847,0.745677399743321,19.09706,18.03679,17.5887,17.23596,17.07505,GALAXY,0.09743451,-19.207007088906003,323.48171737373195,u,-20.267277088906003,427.3603533754374,g,10.130942035562402,1.0602699999999992,103.87863600170544
1237648722302206100,174.860665954594,0.697837755331983,18.80149,17.20606,16.45512,16.05314,15.77163,GALAXY,0.07698466,-18.9501885649012,329.6240078294152,u,-20.5456185649012,435.4750976675936,g,10.28967622596048,1.5954300000000003,105.85108983817844
1237648722302206421,174.785386691101,0.791806889561918,22.64404,20.57739,18.90255,18.22202,17.87902,GALAXY,0.3853323,-21.218166871924865,338.5469320249012,g,-22.893006871924864,445.3805054570661,r,10.792221148769949,1.6748399999999997,106.83357343216488
1237648722302271667,174.92832497606,0.762213548936746,22.67019,20.87592,18.9922,18.40502,18.09631,GALAXY,0.3534404,-20.68146662716217,346.52430945610905,g,-22.565186627162166,455.87526425249314,r,10.631783450864868,1.8837199999999967,109.35095479638409
1237648722302074960,174.591195944619,0.75232912053136,18.53893,17.50646,17.41312,17.03023,16.95779,STAR,0.0003197183,-7.144211621071989,354.88653627992767,u,-8.176681621071989,468.85010004305934,g,5.209534248428795,1.03247,113.96356376313167
1237648722302140596,174.660113710858,0.66298275399273,20.46867,18.57866,17.53034,17.09038,16.74574,GALAXY,0.1339549,-18.59771192969145,313.0635971501159,u,-20.48772192969145,413.59669595325175,g,10.32544957187658,1.8900100000000002,100.53309880313583
1237648722302140724,174.640952842491,0.791289804971784,20.3975,20.24268,20.26072,20.11587,19.80967,QSO,2.029687,-27.293074164782457,294.7499197111781,z,-27.293074164782457,294.7499197111781,z,12.706982465912985,0.0,0.0
1237648722302140546,174.610387007594,0.641315208007834,18.75344,17.57925,16.94176,16.53184,16.2654,GALAXY,0.09998453,-19.61176693116593,322.7318115101128,u,-20.785956931165934,426.3696326711068,g,10.392347572466376,1.174190000000003,103.63782116099401
1237674651536982092,174.638186457416,0.846013234448891,19.83846,18.39046,17.5491,17.08413,16.7958,GALAXY,0.1062343,-18.670709400655344,320.9085091648306,u,-20.118709400655344,423.9608191501565,g,10.163031760262138,1.4480000000000004,103.0523099853259
1237648722302140552,174.619367144119,0.784285215337577,20.37106,19.41677,19.21133,19.16761,19.06553,STAR,0.0002533628,-4.806814347446586,354.9100789886392,u,-5.761104347446587,468.8812029455543,g,4.224565738978635,0.9542900000000003,113.97112395691511
1237648722302140586,174.646288379776,0.736666785188223,20.45393,18.46502,17.40292,16.86366,16.42896,GALAXY,0.1051132,-18.03000011735009,321.2340600039888,u,-20.01891011735009,424.3909130756922,g,10.156412846940038,1.988909999999997,103.15685307170338
1237648722302140669,174.708026389686,0.760713618717314,21.96289,19.74438,18.09421,17.50268,17.13949,GALAXY,0.3119336,-21.474100058922097,357.4876045555964,g,-23.124270058922097,470.2981919206887,r,10.86390002356884,1.6501699999999992,112.81058736509226
1237648722302140572,174.633121086188,0.821565976647846,20.00793,17.97002,16.9845,16.53274,16.1722,GALAXY,0.1061465,-18.499271637782076,320.9339811679556,u,-20.537181637782076,423.9944708951301,g,10.321489455112827,2.03791,103.06048972717451
1237674651536916738,174.551212286845,1.04046703792253,18.68733,17.15224,16.32184,15.89698,15.59398,GALAXY,0.09477045,-19.5512600433264,324.2688912547832,u,-21.0863500433264,428.4003098549107,g,10.535246417330558,1.5350900000000003,104.13141860012746
1237671142554534107,175.097289713812,0.101228663530093,19.59507,17.67769,16.7367,16.32375,15.97344,GALAXY,0.09537298,-18.658476879718695,324.0905212031065,u,-20.5758568797187,428.16466040635765,g,10.32888675188748,1.917380000000005,104.07413920325115
1237674651000307783,175.061545081112,0.427684822320949,20.23375,18.30886,17.32972,16.93604,16.59939,GALAXY,0.1071593,-18.29605989919571,320.6403992632316,u,-20.220949899195716,423.606611984382,g,10.191303159678284,1.9248900000000049,102.96621272115044
1237671142554599632,175.170063308805,0.180521915875346,19.27075,17.69398,16.81888,16.37567,16.03714,GALAXY,0.1068911,-19.253092206410138,320.7180905149567,u,-20.829862206410137,423.7092519760978,g,10.445823282564056,1.5767699999999998,102.99116146114108
1237671142554665088,175.148343429365,0.306939807275616,19.50339,17.59832,16.63321,16.22923,15.86621,GALAXY,0.1061496,-19.00388114012407,320.93308174590493,u,-20.908951140124067,423.9932826445898,g,10.468479656049627,1.9050699999999985,103.06020089868485
1237648721765400746,174.924810619522,0.322719962165741,18.5357,17.00667,16.24452,15.79603,15.44891,GALAXY,0.02687238,-16.827023021672936,345.7099508314753,u,-18.35605302167293,456.72666743651246,g,9.434542808669171,1.5290299999999952,111.01671660503717
1237671142554599659,175.122969314494,0.271644111484393,19.64916,18.2873,17.64149,17.29543,17.113,GALAXY,0.1071257,-18.87990302246608,320.65013033298743,u,-20.24176302246608,423.6194679610454,g,10.14471480898643,1.36186,102.96933762805799
1237671142554533958,175.052095374836,0.0623102620193624,18.46411,17.49802,17.18183,17.06681,17.03531,STAR,0.0001263481,-5.202617918552054,354.9551520909481,u,-6.168707918552055,468.9407502271962,g,4.419004767420822,0.9660900000000012,113.98559813624809
1237671142554664974,175.139842688263,0.291034816052009,20.14265,18.29658,17.30995,16.87153,16.49469,GALAXY,0.1065581,-18.373763445667983,320.8146052159394,u,-20.219833445667987,423.83676013035375,g,10.209333378267196,1.8460700000000045,103.02215491441433
1237674651000242198,174.929431610329,0.58926081178643,18.5415,18.28671,18.3119,18.41958,18.35301,QSO,0.8752884,-25.92280619769365,329.0160596098179,r,-25.88169619769365,476.1934217691529,z,12.27286647907746,-0.04110999999999976,147.17736215933502
1237671142554599614,175.159468674333,0.151348123167643,17.86334,16.67168,16.18731,15.87925,15.69233,GALAXY,0.04210712,-18.506609502882696,340.6559586695847,u,-19.6982695028827,450.0497031437612,g,9.89646700115308,1.1916600000000024,109.39374447417646
1237671142554599661,175.192265605867,0.234258378438395,20.40892,18.36856,17.42128,16.99268,16.62775,GALAXY,0.0990128,-17.933160461029008,323.01716595111543,u,-19.973520461029008,426.74662205936096,g,10.083296984411604,2.0403599999999997,103.72945610824553
1237648721228660903,175.238131123819,-0.0080784273840251,19.7215,18.32385,17.53072,17.09264,16.76493,GALAXY,0.1176923,-19.032461542794948,317.6187220758343,u,-20.430111542794947,419.6145933903275,g,10.27889341711798,1.3976499999999987,101.99587131449323
1237648721228660893,175.231546179511,-0.036573851000403,20.63307,18.55993,17.54233,17.08908,16.68485,GALAXY,0.1181091,-18.12937770848006,317.5003226429335,u,-20.20251770848006,419.4581727310868,g,10.196238283392024,2.0731399999999987,101.9578500881533
1237671142554665111,175.159450920759,0.335275212421323,19.76549,18.02546,17.08101,16.61126,16.21967,GALAXY,0.1067753,-18.755771290659688,320.7516466982955,u,-20.49580129065969,423.75358394788896,g,10.324273316263875,1.7400300000000009,103.00193724959348
1237671142554534815,175.132998201183,0.110508820175695,19.27188,18.06942,17.53886,17.19029,16.9973,GALAXY,0.07382881,-18.382534596807258,330.592732001668,u,-19.584994596807256,436.7549050951613,g,9.868345838722902,1.2024599999999985,106.16217309349327
1237671142554533937,175.181964498621,-0.0239833528745188,18.78705,18.68313,18.66119,18.40341,18.34084,QSO,1.765363,-28.260700836170287,322.9232473277469,z,-28.260700836170287,322.9232473277469,z,13.142566734468112,0.0,0.0
1237648721765466295,175.133763422979,0.328834499570771,19.39856,19.26849,19.33488,19.18518,19.18066,QSO,1.706908,-27.301368044518416,329.8966939400969,z,-27.301368044518416,329.8966939400969,z,12.815389617807368,0.0,0.0
1237674650463305789,174.873773970148,0.116535664321026,17.60593,16.65623,16.19611,16.00128,15.78782,GALAXY,0.01963082,-17.059586973001075,348.1652310195959,u,-18.009286973001075,459.97040379771965,g,9.218417189200428,0.9497,111.80517277812373
1237648721765335210,174.877506179437,0.390935928091497,18.86559,17.71045,17.14646,16.80064,16.58384,GALAXY,0.1159922,-19.8534697215787,318.10258172055325,u,-21.0086097215787,420.2538333153225,g,10.45106548863148,1.1551399999999994,102.15125159476923
1237671139870113918,176.86792801547,-1.18483826315437,19.73666,17.66274,16.56206,16.09439,15.69554,GALAXY,0.1136184,-18.93287533316198,318.7806523311756,u,-21.006795333161985,421.1496505445671,g,10.539702933264792,2.0739200000000046,102.36899821339154
1237671139870048458,176.74279508048,-1.17269614367303,19.71124,18.1383,17.32557,16.9281,16.63034,GALAXY,0.1383593,-19.43380857744248,311.852329927818,u,-21.00674857744248,411.9964584116807,g,10.491335430976992,1.5729399999999991,100.14412848386269
1237648720155705485,177.043563372791,-1.00843631337069,20.70341,18.65858,17.465,16.98625,16.61535,GALAXY,0.1579915,-18.766895466833777,306.5652899870163,u,-22.00530546683378,532.8191096394058,r,10.485834986733511,3.238410000000002,226.25381965238955
1237671139870245283,177.11815890446,-0.841359083909492,20.06704,18.53553,17.52093,17.04554,16.72252,GALAXY,0.1815873,-21.28083642530064,396.92369747034354,g,-22.295436425300643,522.1789367573602,r,10.66722177012026,1.0146000000000015,125.2552392870167
1237671127514873961,176.788522213604,-0.914635127132703,18.78813,17.07803,16.19497,15.77155,15.43326,GALAXY,0.1189994,-19.992353123804005,317.2477125546269,u,-21.702453123804005,419.1244427834367,g,10.782918049521603,1.7101000000000006,101.87673022880978
1237648721763696932,171.122636056263,0.256814481722152,20.32203,18.50596,17.50073,17.0438,16.72515,GALAXY,0.1691881,-21.13392099582796,401.13305977028,g,-22.13915099582796,527.7166266061039,r,10.580138798331184,1.005230000000001,126.58356683582389
1237648721763696893,171.06256222075,0.418881633026313,17.64924,16.49497,16.07693,15.8102,15.66839,GALAXY,0.03966612,-18.585938062546177,341.455774282613,u,-19.740208062546177,451.1063609536493,g,9.89009282501847,1.1542700000000004,109.65058667103631
1237648722837504101,171.268659030272,1.12281953313763,17.57483,16.40734,16.01598,15.86502,15.81603,STAR,0.0002619344,-7.675311397612869,354.9070376380405,u,-8.842801397612867,468.87718493589006,g,5.497720559045148,1.1674899999999981,113.97014729784956
1237674651535671483,171.620953334855,0.983098928648673,19.08429,18.17623,17.83269,17.49134,17.44143,GALAXY,0.1163828,-19.642829688201697,317.99128399326827,u,-20.550889688201696,420.1067949094164,g,10.22076947528068,0.908059999999999,102.11551091614814
1237648722837700823,171.674240046454,1.24146661248659,18.09234,16.98283,16.60031,16.40097,16.23862,GALAXY,0.01977853,-16.589769370427547,348.11480096565674,u,-17.699279370427547,459.903779303924,g,9.059638148171018,1.1095100000000002,111.78897833826727
1237648722837766535,171.767149643504,1.05017505857762,22.89758,22.05122,21.38068,21.34532,21.38293,GALAXY,0.3283218,-19.30540509864628,353.0770932164179,g,-19.975945098646275,464.4958774297012,r,9.750031639458513,0.6705399999999955,111.41878421328329
1237648722300764359,171.532413710054,0.74171286673117,19.55214,17.99377,17.02059,16.61194,16.31971,GALAXY,0.1553541,-19.87665914320513,307.2651059965079,u,-21.43502914320513,405.9361541193301,g,10.703667657282054,1.55837,98.67104812282224
1237648722837700783,171.608313156427,1.07311689631507,21.28155,19.26058,17.73332,17.16498,16.78672,GALAXY,0.2607593,-21.48238993185332,371.99804911215006,g,-23.00964993185332,489.3876253778179,r,10.85101597274133,1.5272600000000018,117.38957626566787
1237648722837766255,171.788909655824,1.12112838220225,20.11432,19.0578,19.0401,19.11722,19.20416,STAR,0.000276803,-5.255744947600377,354.90176212753784,u,-6.312264947600376,468.8702153177894,g,4.357337979040151,1.056519999999999,113.96845319025158
1237648722837766161,171.767451552441,1.07645958418268,18.73347,17.79527,17.5834,17.49039,17.48627,STAR,0.0006995431,-8.65073089087291,354.751835801053,u,-9.588930890872913,468.6721436357574,g,5.758576356349165,0.9382000000000019,113.92030783470437
1237648722300764169,171.494177306624,0.821499178821315,17.7491,15.8001,14.89688,14.46242,14.11844,GALAXY,0.04921554,-18.974344841853625,338.3480195117964,u,-20.92334484185362,447.0006229606549,g,10.45922273674145,1.9489999999999945,108.65260344885849
1237648722300829751,171.618567587627,0.812478723830698,20.79757,18.72759,17.57426,17.09824,16.72071,GALAXY,0.169326,-20.91431627449848,401.0857536734837,g,-22.06764627449848,527.6543923593591,r,10.515292909799394,1.1533300000000004,126.56863868587544
1237674651535737019,171.818167836592,0.882481423155436,20.43692,18.41229,17.32468,16.87361,16.4937,GALAXY,0.1292368,-18.542546090565565,314.37161806983266,u,-20.567176090565567,415.3247573936663,g,10.360490436226227,2.024630000000002,100.95313932383362
1237648722300895367,171.748906651633,0.758526718394252,19.83767,18.17307,17.37505,16.96411,16.71921,GALAXY,0.04960647,-16.90376411132291,338.22200047985604,u,-18.56836411132291,446.8341358452182,g,9.503044844529162,1.6646,108.61213536536218
1237674651535671420,171.690440480726,0.845763053912957,20.7986,18.81899,17.74431,17.28315,16.95187,GALAXY,0.1283218,-18.16367710736948,314.6265542330211,u,-20.14328710736948,415.6615603810899,g,10.189157242947791,1.979610000000001,101.03500614806876
1237648722300895411,171.814052159714,0.752538123359522,20.38912,18.84137,18.40491,17.94199,17.80968,STAR,0.0002569568,-4.819348475909425,354.9088037694916,u,-6.367098475909423,468.8795182194128,g,4.54442179036377,1.547749999999998,113.97071444992116
1237648722837504254,171.247301202627,1.10145828337628,19.85882,18.4563,17.52077,17.0757,16.75023,GALAXY,0.1818645,-21.363888100921898,396.8306011391322,g,-22.299418100921898,522.0564624794127,r,10.68712964036876,0.93553,125.22586134028052
1237648722837700815,171.66719970233,1.13527007485733,18.92527,17.69376,16.97346,16.52742,16.25693,GALAXY,0.1379391,-20.21237203841145,311.967485781972,u,-21.44388203841145,412.14859389223903,g,10.67690961536458,1.23151,100.18110811026702
1237674651535671426,171.693042932945,0.91484292956406,18.43854,18.09525,18.16296,18.06404,18.17709,QSO,0.615688,-24.984240939722152,381.8806601274504,r,-25.08316093972216,462.9606706245265,i,11.915849975888865,0.09892000000000678,81.08001049707605
1237648721763958962,171.681848994612,0.250362170632893,20.54179,18.56103,17.20553,16.69345,16.34505,GALAXY,0.2124586,-21.652286165588677,386.817331329911,g,-23.007786165588676,508.8833548625908,r,10.869578466235469,1.3554999999999993,122.06602353267982
1237674650998734994,171.505707036094,0.476089225274556,21.17013,19.39814,18.80633,18.59375,18.53661,STAR,0.0003455855,-4.682007857682127,354.87735953026805,u,-6.4539978576821255,468.83797639350905,g,4.552458343072852,1.7719899999999988,113.960616863241
1237674650998604207,171.209151417389,0.496902327069407,24.55003,21.12911,19.43429,18.63163,18.14764,GALAXY,0.4582111,-21.15393002415485,321.62695785267306,g,-23.65141002415485,512.9572803279306,i,10.69380000966194,2.4974799999999995,191.3303224752575
1237674650998735063,171.61086086469,0.605712923886815,21.8173,18.97164,17.48125,16.91,16.54676,GALAXY,0.2866381,-22.020921617280067,364.5158650284023,g,-23.511311617280068,479.54432563438,r,10.990868646912029,1.4903900000000014,115.02846060597773
1237648722300764336,171.533295421819,0.653627721880063,18.28021,16.29851,15.31114,14.86947,14.52136,GALAXY,0.09742462,-20.023617095176657,323.4846325937175,u,-22.005317095176657,427.3642047505732,g,10.911075638070663,1.9817,103.87957215685572
1237648722300698685,171.304221704051,0.735049634848361,21.73144,19.42948,17.4123,17.48848,16.89484,STAR,0.0001036733,-1.5057297225939514,354.96319979369883,u,-3.807689722593949,468.9513822626613,g,3.790344689037581,2.3019599999999976,113.98818246896246
1237674650998734889,171.511734364505,0.571733153704597,18.98493,18.54346,18.3854,18.08451,17.97911,QSO,1.800321,-28.692288820304118,318.8920127371112,z,-28.692288820304118,318.8920127371112,z,13.242366728121644,0.0,0.0
1237648721763828069,171.442687699153,0.220168212440855,21.55607,19.39616,17.73259,17.12372,16.80553,GALAXY,0.3135473,-21.83619390429261,357.04842908968715,g,-23.49976390429261,469.7204280348336,r,11.015815961717044,1.66357,112.67199894514647
1237648721763762366,171.206258828982,0.336813615706197,18.37427,17.09697,16.44773,16.05771,15.81083,GALAXY,0.09971716,-19.98459451167505,322.8102760531626,u,-21.26189451167505,426.4732942786853,g,10.572545004670022,1.2773000000000003,103.66301822552265
1237674650461732880,171.217715041863,0.198607195453974,19.81493,18.1147,17.20648,16.75798,16.44503,GALAXY,0.130834,-19.194277381984467,313.92759680023767,u,-20.894507381984468,414.73814901214496,g,10.468553352793784,1.7002300000000012,100.8105522119073
1237674650998669361,171.381547134747,0.438624362414087,17.40016,16.489,15.99792,15.74808,15.55018,GALAXY,0.02592862,-17.882932738504522,346.0279721994694,u,-18.79409273850452,457.1468139762004,g,9.550409895401808,0.9111599999999989,111.11884177673102
1237648721763958915,171.649402419281,0.311275485105667,20.73057,18.47467,17.22632,16.73856,16.37019,GALAXY,0.1814319,-21.339551705939822,396.9759069481703,g,-22.58790170593982,522.2476217207272,r,10.694463882375928,1.2483499999999985,125.27171477255695
1237648722300698694,171.308276077233,0.702085532050461,19.85767,18.62073,18.83731,18.98718,19.10461,STAR,0.0007395231,-7.647303979262773,354.737663303547,u,-8.884243979262774,468.65341997003816,g,5.30138959170511,1.2369400000000006,113.91575666649118
1237648721763828026,171.438248268379,0.399231173507745,19.08718,17.86918,17.35711,16.98026,16.79661,GALAXY,0.06902143,-18.411281818027263,332.0794046196062,u,-19.629281818027263,438.7189880749163,g,9.884157527210906,1.218,106.63958345531012
1237648721763893275,171.526790070429,0.397203062151952,18.19703,17.98586,17.72167,17.37951,17.37598,QSO,0.1696646,-21.661012915658542,400.969645486407,g,-21.92520291565854,527.5016444885141,r,10.697945166263416,0.26418999999999926,126.53199900210711
1237648722837766284,171.835129910566,1.21736623149308,19.22128,17.84545,17.12219,16.75837,16.5167,GALAXY,0.1283296,-19.74114410678761,314.6243792593937,u,-21.11697410678761,415.6586869652272,g,10.519850442715043,1.3758300000000006,101.0343077058335
1237674651535867994,172.068325773748,0.891330702804058,16.24613,14.90734,14.24798,13.90273,13.64233,GALAXY,0.03989454,-20.00199379607554,341.3807711693534,u,-21.34078379607554,451.00727233359646,g,10.595528718430216,1.338790000000003,109.62650116424305
1237674651535802560,171.996869692213,0.876918744953278,18.59981,17.31706,16.65758,16.27034,16.05208,GALAXY,0.1002193,-19.770953117475155,322.6629454691442,u,-21.053703117475155,426.278651901489,g,10.488555646990063,1.28275,103.61570643234484
1237674651535802631,172.044648594019,1.03234863953431,21.7715,20.23098,18.68821,18.0494,17.62047,GALAXY,0.294737,-20.83571108627805,362.2357281826348,g,-22.378481086278047,476.5446573319524,r,10.64983163451122,1.5427699999999973,114.30892914931763
1237648722837897416,172.066525552556,1.06623585782168,18.89693,17.40948,16.76873,16.40392,16.17658,GALAXY,0.09997381,-19.468022938438448,322.7349567531976,u,-20.95547293843845,426.37378793591455,g,10.42552997537538,1.4874500000000026,103.63883118271696
1237648722301026436,172.107100546631,0.811974382643003,19.78,17.9429,17.0327,16.64643,16.33652,GALAXY,0.1153812,-18.926401854798108,318.2768366545895,u,-20.763501854798108,420.4840461718379,g,10.395476741919246,1.8370999999999995,102.20720951724843
1237648722301026466,172.128652143359,0.782509611635281,18.83185,17.71084,17.24497,16.97152,16.86215,GALAXY,0.01992587,-15.86668949815557,348.06451178652816,u,-16.987699498155568,459.8373409236104,g,8.801709399262228,1.1210099999999983,111.77282913708223
1237648722837831898,171.94785355225,1.10242129842394,18.69694,17.58683,16.98276,16.63912,16.41949,GALAXY,0.1012395,-19.697828858019214,322.3640270803944,u,-20.80793885801922,425.8837428188873,g,10.383896343207688,1.110110000000006,103.51971573849289
1237648722837701112,171.612174896013,1.16732709344286,24.75606,20.59914,18.80026,18.21253,17.92156,GALAXY,0.3524946,-20.95091003747064,346.7666340405352,g,-22.74979003747064,456.194058002154,r,10.528856014988255,1.7988800000000005,109.42742396161879
1237674651535802540,171.969744038756,1.01972992426267,19.91115,18.32447,17.55721,17.14167,16.86955,GALAXY,0.102824,-18.52046351376594,321.9008654146083,u,-20.107143513765937,425.27184754775016,g,10.120321405506374,1.5866799999999976,103.37098213314187
1237648722837831789,171.980990629494,1.12525044700248,24.14491,20.71324,19.00595,18.36176,17.94845,GALAXY,0.3336391,-20.686946301038127,351.6693534255257,g,-22.394236301038127,462.6439041866724,r,10.478129720415252,1.7072900000000004,110.9745507611467
1237648722837831895,171.932021663264,1.24263259072098,18.38804,17.13193,16.51061,16.13158,15.89143,GALAXY,0.09887172,-19.95066542754277,323.058636908046,u,-21.20677542754277,426.8014104503481,g,10.543194971017108,1.2561099999999996,103.74277354230207
1237648722300895457,171.852894899244,0.801198568154049,19.47242,18.23736,17.63639,17.2266,17.01368,GALAXY,0.09946631,-18.880479662044245,322.88392720282627,u,-20.115539662044245,426.5705967834522,g,10.1062438648177,1.2350600000000007,103.6866695806259
1237648722837897711,172.060462640152,1.12696036071468,23.74339,22.48677,20.5141,19.84322,19.50871,GALAXY,0.3498434,-19.04262535975338,347.447711341923,g,-21.01529535975338,457.0900594839371,r,10.056062943901352,1.9726700000000008,109.6423481420141
1237674651535868099,172.185886181209,0.85031098860611,21.31886,18.92232,18.057,17.74577,17.59342,STAR,3.225716e-05,0.6170493165518884,354.98854907757425,u,-1.7794906834481132,468.9848718799502,g,2.7217346733792454,2.3965400000000017,113.99632280237597
1237648722837897440,172.105658234494,1.1852358893761,19.95377,18.05857,17.05715,16.64691,16.27094,GALAXY,0.129817,-19.03653836587741,314.2101774004108,u,-20.93173836587741,415.1114738050498,g,10.489136146350964,1.8952000000000027,100.90129640463897
1237648722837766282,171.829947181197,1.25529245797795,19.48238,18.3644,17.62885,17.25369,17.01185,GALAXY,0.140175,-19.694440392171465,311.35571293880326,u,-20.812420392171465,411.3403644177429,g,10.423434556868584,1.1179799999999993,99.98465147893961
1237648722837831770,171.949712382783,1.16258563902309,19.17497,18.25224,18.11284,18.08206,18.13355,STAR,0.0004254788,-7.128953344671764,354.8490192651019,u,-8.051683344671762,468.8005353107966,g,5.113116537868706,0.9227299999999978,113.95151604569469
1237648722300895453,171.852328692633,0.726290103641037,19.45373,17.59486,16.68158,16.26452,15.94506,GALAXY,0.08660586,-18.57297660438322,326.70539803641407,u,-20.43184660438322,431.6192441664175,g,10.267502641753287,1.8588699999999996,104.91384613000344
1237674650998866182,171.864715639303,0.601559674593755,20.73077,18.58041,17.74009,17.41599,17.23463,STAR,2.624015e-05,0.4772714572043313,354.99068499117726,u,-1.673088542795668,468.9876936925694,g,2.697248217118268,2.150359999999999,113.99700870139213
1237648722300895409,171.806800587871,0.628664281298893,21.16738,19.9168,19.43763,19.2332,19.17024,STAR,4.242291e-05,-0.1293243935674901,354.9849405058176,u,-1.379904393567493,468.98010449923504,g,2.5366617574269967,1.250580000000003,113.99516399341746
1237648722300960842,171.908959056628,0.66416841514961,18.30073,16.49951,15.70241,15.296,15.01885,GALAXY,0.0291669,-17.24476041043718,344.9391930502234,u,-19.04598041043718,455.7083987057881,g,9.684796164174871,1.8012200000000007,110.76920565556469
1237674650998931643,171.964227831662,0.555154113233011,21.25588,19.40825,18.24962,17.83219,17.53895,GALAXY,0.1769958,-20.344049367423757,398.4721100958899,g,-21.502679367423752,524.21597426261,r,10.290128546969502,1.1586299999999952,125.74386416672007
1237648722300895534,171.852603379606,0.688637516788807,23.00934,20.23833,18.53846,17.8983,17.5841,GALAXY,0.3490953,-21.28521315252296,347.64037796292075,g,-22.98508315252296,457.343524953352,r,10.759934861009183,1.6998700000000007,109.70314699043126
1237674650998931676,171.992929329723,0.499038533253739,19.86932,17.92195,16.86508,16.40281,16.07199,GALAXY,0.124001,-19.01024942285041,315.8360179394858,u,-20.95761942285041,417.25941524963054,g,10.513335769140165,1.9473699999999994,101.42339731014471
1237674650998931623,171.91354207561,0.438539767212106,20.17243,19.10639,18.7033,18.56889,18.49777,STAR,0.0002386142,-4.87517950496715,354.9153121667196,u,-5.941219504967148,468.8881166371592,g,4.34714140198686,1.0660399999999983,113.9728044704396
1237674650998931636,171.950952660968,0.429906082743886,19.48829,18.7034,18.44908,18.38307,18.34373,STAR,0.0004886623,-7.116425028502636,354.8266096128454,u,-7.901315028502637,468.7709293195056,g,5.104480411401055,0.7848900000000008,113.94431970666022
1237648721764090040,171.958463036839,0.2140693827176,19.35118,17.35426,16.29452,15.85331,15.47972,GALAXY,0.1311766,-19.66436391049181,313.8325173982559,u,-21.66128391049181,414.6125370698085,g,10.791578364196724,1.9969199999999994,100.78001967155262
1237674650461995019,171.809206635416,0.204377592829182,18.72231,16.93312,16.20565,15.91062,15.76783,STAR,1.706315e-06,4.403400254523966,354.9993942592086,u,2.6142102545239645,468.9991997396305,g,0.976401498190414,1.7891900000000014,113.99980548042191
1237674650461929630,171.715598677136,0.193982670179089,19.35669,18.26119,17.67394,17.31774,17.07603,GALAXY,0.1245981,-19.534463823363225,315.6683263114174,u,-20.629963823363227,417.0378733522669,g,10.313614329345292,1.0955000000000013,101.36954704084951
1237648721764024494,171.882091844253,0.280594168879175,20.09053,18.1151,17.04901,16.60547,16.21957,GALAXY,0.1262496,-18.83240329989957,315.2054393626422,u,-20.80783329989957,416.42634101712446,g,10.454798919959831,1.9754299999999994,101.22090165448225
1237648721764024448,171.800732141679,0.278977585080681,20.13827,19.71967,19.91274,20.08715,20.42023,STAR,9.193089e-05,-2.837846936484702,354.96736753398164,u,-3.2564469364847,468.95688837588,g,3.1002019745938805,0.41859999999999786,113.98952084189835
